Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),24.24,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),2.45,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.2,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),25.18,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-841000, velocity='80000'),2.74,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1041000, velocity='80000'),5.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1241000, velocity='80000'),5.86,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1341000, velocity='80000'),3.85,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1441000, velocity='80000'),3.81,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1461000, velocity='80000'),2.05,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=-1261000, velocity='80000'),5.89,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.15,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=up, value=0, velocity='800000'),7.14,
Home the Seyonic Pipettor,api.upper_gantry.upper_gantry.home_pipettor(),25.08,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=down, value=-1060500, velocity='80000'),1.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-1600, velocity='20000'),0.9,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=right, value=-1400, velocity='20000'),0.91,
Move relative,api.upper_gantry.upper_gantry.move_relative(direction=backwards, value=-580000, velocity='150000'),2.49,
Wait 2 seconds,delay,2,
Wait 1 seconds,delay,1,
Wait 1 seconds,delay,1,
